id_companies,id,name_companies
58752,19819,Paramount Pictures
8844,57834,Orion Pictures Corporation
8846,57834,Heathrow Productions
8776,4722,Warner Bros.
273,4722,Dorset Productions
18875,4722,Robert H. Solo Productions
137,18215,Mainline Pictures
12360,1607,HBO Films
1632,1607,Savoy Pictures
26198,26391,Touchstone Pictures
469,117553,Columbia Pictures
1648,117553,Parkway Productions
78806,6075,Universal Pictures
927,6075,Epic Productions
1202,6075,Bregman/Baer Productions
8876,11310,Columbia Pictures
67780,11310,Castle Rock Entertainment
67781,18658,Metro-Goldwyn-Mayer (MGM)
964,9350,TriStar Pictures
1155,9350,Canal+
38857,9350,Carolco Pictures
7901,9350,RCS Video
54301,9350,Cliffhanger Productions
1317,9350,Pioneer
3358,9612,Paramount Pictures
224,2124,Hollywood Pictures
208,2124,Cinergi Pictures Entertainment
793,26261,TriStar Pictures
8453,19176,Imagine Entertainment
19264,19176,Universal Pictures
19289,49299,Metro-Goldwyn-Mayer (MGM)
26009,49299,Maverick Picture Company
8764,49299,Cecchi Gori Europa N.V.
65387,49299,Eye Productions
3989,49299,Pentamerica
23210,11566,Donner/Shuler-Donner Productions
34,11566,Warner Bros.
39526,11566,Northern Lights Entertainment
39527,9571,Gramercy Pictures
10257,9571,Alphaville Productions
10258,9571,The Criterion Collection
15980,9739,Silver Pictures
494,9739,Warner Bros.
495,34444,Fine Line Features
498,26141,Metro-Goldwyn-Mayer (MGM)
500,10997,Beijing Film Studio
502,10997,China Film Co-Production Corporation
664,10997,Maverick Picture Company
10312,50463,Orion Pictures
1869,50463,Nelson Entertainment
20091,10443,Spring Creek Productions
79619,10443,Warner Bros.
79620,16297,Spring Creek Productions
79621,16297,Warner Bros.
416,18551,Paramount Pictures
463,18551,Spring Creek Productions
464,18551,Mirage
465,25440,Fine Line Features
1373,9024,Universal Studios
56302,9024,Imagine Entertainment
56303,37233,Paramount Pictures
44467,37233,Mirage Enterprises
6584,37233,Davis Entertainment
11143,1634,Canal Plus
17183,1634,Regency Enterprises
8738,1634,Alcor Films
8739,1634,Warner Bros.
33266,1634,Donner/Shuler-Donner Productions
2408,13815,Miramax Films
36079,5503,Warner Bros.
185,35588,Columbia Pictures
3554,2087,Universal Pictures
23483,2087,Largo Entertainment
23484,41579,Metro-Goldwyn-Mayer (MGM)
5229,18620,Killer Films
4927,18620,The Samuel Goldwyn Company
13479,18620,Can I Watch
6084,18620,Islet
22965,18620,KPVI
168,41006,Gramercy Pictures
1521,4916,Hollywood Pictures
1548,2019,Universal Pictures
12838,2019,Renaissance Pictures
59351,2019,Alphaville Films
59352,31642,Regency Enterprises
3862,31642,Warner Bros.
23932,9255,Twentieth Century Fox Film Corporation
53,9255,Sidley Wright & Associates
14679,26271,Spelling Entertainment
10209,26271,IRS Media
2238,26271,Republic Pictures (II)
2240,10612,Miramax Films
2241,10612,Parallax Pictures
14755,2259,Det Danske Filminstitut
23677,2259,Spring Creek Productions
25022,2259,Eurimages
25023,2259,Costa do Castelo Filmes
25024,2259,Neue Constantin Film
7984,2259,House of Spirits Film
12984,11934,PolyGram Filmed Entertainment
63751,11934,Silver Pictures
12918,11934,Warner Bros.
611,11934,Working Title Films
5231,11934,PolyGram Filmproduktion
953,106143,Gracie Films
40644,106143,Columbia Pictures Corporation
12204,12475,Hollywood Pictures
6651,9386,Castle Rock Entertainment
17087,9386,Columbia Pictures Corporation
1468,7984,Universal Pictures
14063,7984,Hell's Kitchen Films
40605,59930,Touchstone Pictures
889,15765,Touchstone Pictures
1419,31643,Paramount Pictures
36289,31643,Baltimore Pictures
2081,6,Universal Pictures
62139,6,Largo Entertainment
49628,6,JVC Entertainment Networks
2188,329,Universal Pictures
286,329,Amblin Entertainment
1153,10909,Propaganda Films
49243,10909,Kouf/Bigelow Productions
49244,507,Live Entertainment
10214,34024,Gramercy Pictures
396,29918,Paramount Pictures
19747,9593,Columbia Pictures Corporation
5755,9593,Oak Productions
42498,42580,Touchstone Pictures
146,22317,Savoy Pictures
10212,1413,Geffen Pictures
11356,1413,Warner Bros.
26663,12121,Regency Enterprises
218,12121,Warner Bros.
11386,2246,Columbia Pictures
659,2246,New Line Cinema
660,2246,Castle Rock Entertainment
8880,2246,Nelvana Limited
1598,10502,Icon Entertainment International
1657,10502,Warner Bros.
8886,10440,TriStar Pictures
3618,9516,New Line Cinema
6213,2320,Silver Pictures
10717,2320,Warner Bros.
536,5879,Argos Films
50819,5879,Oshima Productions
5120,5879,Shibata Organisation
209,83718,The Samuel Goldwyn Company
210,83718,Good Machine
11344,11971,Renaissance Films
3952,11971,American Playhouse Theatrical Films
4764,2625,TriStar Pictures
7745,2625,Rastar Films
466,31911,Warner Bros.
27349,31911,The Samuel Goldwyn Company
3593,31911,Night Life Inc.
10492,788,Twentieth Century Fox Film Corporation
8793,788,Blue Wolf
10330,21450,Thin Man Films
6643,21450,The Criterion Collection
9387,11231,Columbia Pictures Corporation
10882,41588,Regency Enterprises
6226,41588,Alcor Films
10208,41588,Ixtlan
3902,41588,Warner Bros.
11043,41588,New Regency Pictures
11272,10447,Columbia Pictures Corporation
90896,10447,Pacific Western
90897,10447,Allied Filmmakers
43854,10447,Platinum Pictures
47380,31586,Columbia Pictures
538,31586,New Line Cinema
9377,31586,Castle Rock Entertainment
11359,9300,Mikado Film
623,9300,Lenfilm Studio
2488,9300,Adventure Pictures
20448,9559,Malpaso Productions
21612,9559,Warner Bros.
42043,9800,TriStar Pictures
3363,9800,Clinica Estetico
9155,713,New South Wales Film & Television Office
10919,713,The Australian Film Commission
10920,713,CiBy 2000
10921,713,Jan Chapman Productions
2737,8291,Columbia Pictures
6179,18133,Touchstone Pictures
11496,25557,Hollywood Pictures
1296,22588,Universal Pictures
1297,10872,Touchstone Pictures
1298,10872,Don Simpson/Jerry Bruckheimer Films
184,1245,Columbia Pictures
186,1245,Merchant Ivory Productions
187,11858,Cinergi Pictures Entertainment
21329,11858,Touchstone Pictures
21330,7007,Twentieth Century Fox Film Corporation
71975,7007,Walrus & Associates
893,10467,Columbia Pictures
1950,10467,Beacon Pictures
10170,5550,Orion Pictures
3566,8005,Gaumont
16644,8005,Twentieth Century Fox Film Corporation
16645,8005,Brooksfilms
1176,2088,Working Title Films
501,2088,Polygram Filmed Entertainment
503,2088,Hilary Henkin
504,10412,The Australian Film Commission
5237,10412,Film Victoria
11493,10412,Seon Film Productions
11494,10412,Romper Stomper Pty. Ltd.
3088,47889,Ruby in Paradise
8834,47889,Full Crew/Say Yea
7931,14534,TriStar Pictures
624,56583,David V. Picker Productions
625,56583,Nessa Hyams
381,56583,Carrie Productions Inc.
382,41878,Société Nouvelle de Cinématographie
1448,41878,La Sept Cinéma
8366,424,Universal Pictures
36229,424,Amblin Entertainment
5025,35233,Twentieth Century Fox Film Corporation
6893,35233,Santo Domingo Film & Music Video
35535,14291,Mirage Enterprises
2051,103413,Regency Enterprises
60710,103413,Alcor Films
5330,103413,Warner Bros.
1002,103413,Fron Film Production
2150,11236,American Zoetrope
3525,11236,Warner Bros.
276,11592,Savoy Pictures
606,11592,Polar Entertainment
607,8850,Universal Pictures
35872,10445,Shadowlands Productions
84937,10445,Savoy Pictures
484,695,Fine Line Features
25690,695,Spelling Entertainment
28277,695,Avenue Entertainment
36394,43535,Touchstone Pictures
75480,12519,Miramax Films
9266,12519,Sarah Radclyffe Productions - Sirens Limited
17799,12519,British Screen Finance Ltd
10000,12519,Samson Productions II
10001,23210,Metro-Goldwyn-Mayer (MGM)
52760,23210,New Regency Pictures
77507,23210,Maiden Movies
18038,858,TriStar Pictures
2548,867,Paramount Pictures
14323,867,Robert Evans Company
78004,78,Shaw Brothers
4847,78,Warner Bros.
2019,78,The Ladd Company
9228,13203,Hollywood Pictures
11391,10442,TriStar Pictures
11390,11074,Columbia Pictures Industries
4361,11074,Columbia Films S.A.
1531,9607,Hollywood Pictures
1959,9607,Cinergi Pictures Entertainment
1960,9607,Allied Filmmakers
1242,9607,Walt Disney
49589,9607,Nintendo
20926,17585,New Line Cinema
20927,9057,Hollywood Pictures
2533,9057,PolyGram Filmed Entertainment
11317,9057,Interscope Communications
123,9057,Nomura Babcock & Brown
125,20967,Rhombus Media
1011,10635,TriStar Pictures
76068,10635,Motion Picture Corporation of America (MPCA)
41999,9479,Tim Burton Productions
1728,9479,Skellington Productions Inc.
7286,9479,Touchstone Pictures
1115,10057,Walt Disney Pictures
1243,10057,Caravan Pictures
15316,11969,Hollywood Pictures
27118,11969,Cinergi Pictures Entertainment
27119,41590,Warner Bros.
3978,41590,Morgan Creek Productions
3495,319,Davis-Films
23308,319,August Entertainment
12186,319,Warner Bros.
1865,319,Morgan Creek Productions
4904,15139,Twentieth Century Fox Film Corporation
79415,15139,Turner Pictures (I)
8797,161158,Téléfilm Canada
16774,161158,The Ontario Film Development Corporation
10531,161158,Alliance Communications Corporation
15846,85247,Republic Pictures (II)
17725,85247,Keystone Film Company (II)
746,51980,Renn Productions
439,51980,France 2 Cinéma
7930,51980,DD Productions
1765,24405,Warner Bros.
10927,24405,Morgan Creek Productions
57288,11655,CNCAIMC
76487,11800,Fine Line Features
3276,11800,Some Film
4792,8223,CiBy 2000
57933,8223,El Deseo S.A.
45505,14587,Channel 4 Television
66255,31504,Columbia Pictures
36174,31504,Castle Rock Entertainment
20147,41653,SVT Drama
20148,41653,Nordisk Film
1560,41653,Svensk Filmindustri (SF)
38664,41653,Svenska Filminstitutet (SFI)
486,17600,Fine Line Features
1083,17600,Swelter Films
6419,17600,Buckeye Films
7976,10897,Universal Pictures
29327,10897,Amblin Entertainment
44592,10897,King World Entertainment
8841,21352,Paramount Pictures
8842,37345,TriStar Pictures
11510,32562,Sony Pictures Classics
6824,32562,Channel Four Films
6825,32562,Arte
8855,32562,Brillstein-Grey Entertainment
10535,32562,Home Box Office (HBO)
373,32562,Columbia Pictures Television
374,32562,Zweites Deutsches Fernsehen (ZDF)
2604,32562,Telling Pictures
15889,25403,Sacher Film
6235,25403,La Sept Cinéma
6236,25403,Banfilm
579,124304,Oscar Kramer S.A.
4729,124304,Aura Film
9313,124304,Mojame S.A.
174,9066,Paramount Pictures
11050,771,Twentieth Century Fox Film Corporation
90511,771,Hughes Entertainment
3803,251,Paramount Pictures
16387,812,Walt Disney Pictures
55532,280,Lightstorm Entertainment
55533,280,Pacific Western
10316,280,Canal+
25686,280,Carolco Pictures
25687,280,T2 Productions
3581,581,Tig Productions
5368,581,Majestic Films International
38764,80350,Shapiro-Glickenhaus Entertainment
2705,268,PolyGram Filmed Entertainment
68247,268,The Guber-Peters Company
68248,268,Warner Bros.
40668,274,Orion Pictures
40669,274,Strong Heart/Demme Production
20196,408,Walt Disney Productions
20197,10020,Walt Disney Pictures
595,10020,Walt Disney Animation Studios
28273,10020,Silver Screen Partners IV
28274,10895,RKO Radio Pictures
52741,10895,Walt Disney Productions
38782,114,Touchstone Pictures
38783,114,Silver Screen Partners IV
38662,41043,Sodaperaga Productions
38663,41043,La Sept Cinéma
1475,41043,Fontaine Sarl
4056,576,Warner Brothers/Seven Arts
18880,15477,Trimark Pictures
5099,59146,Long Shong Pictures
21629,30528,Twentieth Century Fox Film Corporation
52518,30528,Ubu Productions
19507,7300,Twentieth Century Fox Film Corporation
3187,7300,Fox 2000 Pictures
5331,7300,Via Rosa Productions
5332,7300,Rosa Productions
720,10824,Propaganda Films
6255,10824,PolyGram Filmed Entertainment
130,261246,BBC
78338,275,PolyGram Filmed Entertainment
78339,275,Working Title Films
4506,25059,Walt Disney Pictures
4508,11827,Canadian Film Development Corporation (CFDC)
53268,8766,Miramax Films
35304,8766,Dimension Films
76425,8766,Trans Atlantic Entertainment
5993,23570,Miramax Films
22290,23570,The Chess Club
52513,47333,Miramax Films
52514,10112,Walt Disney Productions
52515,4307,El Deseo
870,4307,Ciby 2000
52860,46029,PolyGram Filmed Entertainment
79654,46029,Lolafilms
1714,46029,Touchstone Pictures
455,46029,Interscope Communications
458,46029,Sociedad General de Televisión (Sogetel)
25358,46029,Fernando Trueba Producciones Cinematográficas
32218,32308,Universal Pictures
95106,52873,TF1 Films Productions
76472,52873,Les Films Alain Sarde
4491,44281,Cinétéléfilms
49325,44281,France Média
43910,44281,Les Films du Scarabée
1643,28121,New Line Cinema
1646,28121,Savoy Pictures
10227,12520,Columbia Pictures Corporation
978,12520,The Vault
248,12520,WF/X
2484,1592,Paramount Pictures
3907,19042,Metro-Goldwyn-Mayer (MGM)
23364,38884,Road Movies Filmproduktion GmbH
787,38884,BIM Distribuzione
803,38884,Filmstiftung Nordrhein-Westfalen
8809,38884,Diaphana Films
38861,38884,Eurimages
2554,38884,Road Movies Dritte Produktionen
9993,38884,Parallax Pictures
16685,38884,Degeto Film
3409,38884,British Broadcasting Corporation (BBC)
3410,38884,Televisión Española (TVE)
919,38884,Canal+ España
18990,38884,Working Title Films
1693,38884,British Screen Productions
1483,38884,Messidor Films
8769,38884,European Co-production Fund
27,47449,Davis Entertainment
57435,47449,Skyline Entertainment Partners
57436,47449,Dark Matter Productions
2923,36259,New Line Cinema
21084,41852,United Artists
24075,9099,Imagine Entertainment
14745,9099,Universal Pictures
1519,2021,Granada Film Productions
10164,2021,Mainstream S.A.
3480,2021,Canal+
12263,2021,British Screen Productions
53473,2021,Polygram Filmed Entertainment
5406,61752,Fox Searchlight Pictures
8582,61752,40 Acres & A Mule Filmworks
13306,10988,Marvin Worth Productions
24721,10988,ABC Productions
25063,10988,Warner Bros.
75348,10988,Morgan Creek Productions
35,11479,Procirep
26144,11479,TF1 Films Production
38799,11479,Canal+
3798,11479,Touchstone Pictures
3449,11479,Ice Films
3712,398959,Roxy Film
3713,398959,Made in Munich Filmproduktion
1464,287305,Westdeutscher Rundfunk (WDR)
676,339428,Senator Film Produktion
20555,10684,Twentieth Century Fox Film Corporation
58247,10684,Davis Entertainment
2516,954,Paramount Pictures
39836,954,Cruise/Wagner Productions
152,68445,Icicle
820,68445,Film Fonds
93311,68445,Pandora Filmproduktion (
40543,18989,Trilogy Entertainment Group
40544,18989,Metro-Goldwyn-Mayer (MGM)
686,18989,Spelling Films
12467,10801,Constantin Film
718,54285,Park Chul-Soo Films Ltd.
39696,8840,Universal Pictures
2997,11107,Hollywood Pictures
178,11107,PolyGram Filmed Entertainment
840,11107,Island Pictures
23434,16417,Distant Horizons
44419,16417,Koukus Troika
54684,16417,Toron Screen Corporation
763,10363,Titanus
11054,10363,Paris Film
34998,10363,Robert et Raymond Hakim
54502,161070,Granada Film Productions
11231,161070,Majestic Films International
11232,161070,Newcomm
11233,10539,Walt Disney Pictures
11234,10539,Allied Filmmakers
897,10543,Imagine Entertainment
3415,10543,Universal Pictures
1257,18414,Paramount Pictures
61695,18414,Lakeshore Entertainment
61696,47502,New Line Cinema
10571,47502,Miramax Films
26598,11902,Komuna
40739,11902,Barrandov Studios
13304,27098,Per Holst Filmproduktion
13305,25087,FM Entertainment International N.V.
2253,5801,Government of West Bengal
23201,896,Satyajit Ray Productions
8335,3065,Universal Pictures
58068,3065,Gramercy Pictures
15298,3065,Best Brains
7,2300,Warner Bros. Family Entertainment
85,2300,Northern Lights Entertainment
1601,2300,Courtside Seats Productions
85976,8069,Paramount Pictures
29891,8069,Dino de Laurentiis Cinematografica
29892,8069,Marianne Productions
16977,288173,Libra Pictures
16978,221917,Castle Rock Entertainment
27084,221917,Columbia Pictures Corporation
27085,221917,129 Productions
40014,8072,Filmstudio
11015,8072,Athos Films
908,8072,Chaumiane
12474,35797,Films A2
39602,35797,Les Films de la Tour
48136,35797,Little Bear
55474,83857,Mike Lobell Productions
1270,33245,Opala Productions
4413,27281,Walt Disney Pictures
24356,27281,Interscope Communications
36978,105045,Studio Babelsberg
22615,105045,Centre National de la Cinématographie
177,105045,Odessa Films
45518,105045,Canal+
2511,105045,Bioskop Film
93754,105045,Westdeutscher Rundfunk (WDR)
1260,40001,TriStar Pictures
1261,29621,Van Peebles Films
572,29621,Triumph Films
6246,29621,Orpheus Films
22269,20762,Live Entertainment
11571,48260,Dan Films
16923,48260,Merseyside Film Production Fund
20521,48260,British Screen Productions
31059,12656,Fine Line Features
377,12656,Jersey Films
8658,38867,New Line Cinema
14589,38867,Alliance Communications Corporation
14159,38867,Evzen Kolar Productions
1508,25969,New Line Cinema
18987,44103,Favorite Films
40114,753,Maurice McEndree Productions
68035,753,Walter Reade Organization Inc.
300,753,Faces International Films
22622,43634,PolyGram Filmed Entertainment
2753,43634,Touchstone Pictures
3447,43634,Interscope Communications
4157,9103,Universal Pictures
4158,9103,Signature Pictures
40675,9103,MDP Worldwide
8213,9103,Selima Films AVV
70166,29649,Jersey Films
567,29649,TriStar Pictures
3034,10990,Metro-Goldwyn-Mayer (MGM)
6516,8866,Twentieth Century Fox Film Corporation
1596,8866,Noon Attack Pictures
3958,12233,Walt Disney Pictures
41052,12233,Silver Screen Partners III
60919,23449,Caravan Pictures
91005,23449,Hollywood Pictures
